2016-05-17 19:47:29,018 p=25410 u=issdm |  PLAY [localhost] ***************************************************************
2016-05-17 19:47:40,877 p=25410 u=issdm |  ok: [issdm-1] => (item=piha.soe.ucsc.edu:5000/zlog/client:jewel)
2016-05-17 19:47:41,330 p=25410 u=issdm |  ok: [issdm-1] => (item=piha.soe.ucsc.edu:5000/zlog/sequencer:jewel)
2016-05-17 19:47:41,774 p=25410 u=issdm |  ok: [issdm-1] => (item=michaelsevilla/graphite)
2016-05-17 19:47:42,367 p=25410 u=issdm |  ok: [issdm-1] => (item=michaelsevilla/collectl)
2016-05-17 19:47:42,813 p=25410 u=issdm |  ok: [issdm-1] => (item=michaelsevilla/mdtest)
2016-05-17 19:47:42,835 p=25410 u=issdm |  TASK [cleanup : delete user defined files] *************************************
2016-05-17 19:47:43,141 p=25410 u=issdm |  changed: [issdm-1] => (item=/etc/ceph/)
2016-05-17 19:47:43,145 p=25410 u=issdm |  changed: [issdm-0] => (item=/etc/ceph/)
2016-05-17 19:47:43,165 p=25410 u=issdm |  changed: [issdm-3] => (item=/etc/ceph/)
2016-05-17 19:47:43,176 p=25410 u=issdm |  ok: [issdm-11] => (item=/etc/ceph/)
2016-05-17 19:47:43,411 p=25410 u=issdm |  changed: [issdm-1] => (item=/var/lib/ceph)
2016-05-17 19:47:43,416 p=25410 u=issdm |  changed: [issdm-0] => (item=/var/lib/ceph)
2016-05-17 19:47:43,422 p=25410 u=issdm |  changed: [issdm-3] => (item=/var/lib/ceph)
2016-05-17 19:47:43,452 p=25410 u=issdm |  ok: [issdm-11] => (item=/var/lib/ceph)
2016-05-17 19:47:43,674 p=25410 u=issdm |  ok: [issdm-1] => (item=/tmp/graphite)
2016-05-17 19:47:43,677 p=25410 u=issdm |  ok: [issdm-3] => (item=/tmp/graphite)
2016-05-17 19:47:43,689 p=25410 u=issdm |  ok: [issdm-0] => (item=/tmp/graphite)
2016-05-17 19:47:43,726 p=25410 u=issdm |  ok: [issdm-11] => (item=/tmp/graphite)
2016-05-17 19:47:43,735 p=25410 u=issdm |  TASK [command] *****************************************************************
2016-05-17 19:47:44,060 p=25410 u=issdm |  fatal: [issdm-0]: FAILED! => {"changed": true, "cmd": ["docker", "rm", "cephfs", "-f"], "delta": "0:00:00.035996", "end": "2016-05-17 19:47:44.036751", "failed": true, "rc": 1, "start": "2016-05-17 19:47:44.000755", "stderr": "Error response from daemon: No such container: cephfs\nError response from daemon: No such container: -f", "stdout": "", "stdout_lines": [], "warnings": []}
2016-05-17 19:47:44,061 p=25410 u=issdm |  ...ignoring
2016-05-17 19:47:44,062 p=25410 u=issdm |  fatal: [issdm-1]: FAILED! => {"changed": true, "cmd": ["docker", "rm", "cephfs", "-f"], "delta": "0:00:00.034269", "end": "2016-05-17 19:47:44.039125", "failed": true, "rc": 1, "start": "2016-05-17 19:47:44.004856", "stderr": "Error response from daemon: No such container: cephfs\nError response from daemon: No such container: -f", "stdout": "", "stdout_lines": [], "warnings": []}
2016-05-17 19:47:44,062 p=25410 u=issdm |  ...ignoring
2016-05-17 19:47:44,077 p=25410 u=issdm |  fatal: [issdm-3]: FAILED! => {"changed": true, "cmd": ["docker", "rm", "cephfs", "-f"], "delta": "0:00:00.034502", "end": "2016-05-17 19:47:44.055869", "failed": true, "rc": 1, "start": "2016-05-17 19:47:44.021367", "stderr": "Error response from daemon: No such container: cephfs\nError response from daemon: No such container: -f", "stdout": "", "stdout_lines": [], "warnings": []}
2016-05-17 19:47:44,078 p=25410 u=issdm |  ...ignoring
2016-05-17 19:47:44,091 p=25410 u=issdm |  fatal: [issdm-11]: FAILED! => {"changed": true, "cmd": ["docker", "rm", "cephfs", "-f"], "delta": "0:00:00.033910", "end": "2016-05-17 19:47:44.071181", "failed": true, "rc": 1, "start": "2016-05-17 19:47:44.037271", "stderr": "Error response from daemon: No such container: cephfs\nError response from daemon: No such container: -f", "stdout": "", "stdout_lines": [], "warnings": []}
2016-05-17 19:47:44,091 p=25410 u=issdm |  ...ignoring
2016-05-17 19:47:44,106 p=25410 u=issdm |  PLAY [all] *********************************************************************
2016-05-17 19:47:44,119 p=25410 u=issdm |  TASK [setup] *******************************************************************
2016-05-17 19:47:47,424 p=25410 u=issdm |  ok: [issdm-3]
2016-05-17 19:47:47,433 p=25410 u=issdm |  ok: [issdm-0]
2016-05-17 19:47:47,449 p=25410 u=issdm |  ok: [issdm-11]
2016-05-17 19:47:47,623 p=25410 u=issdm |  ok: [issdm-1]
2016-05-17 19:47:47,629 p=25410 u=issdm |  TASK [decimate all containers] *************************************************
2016-05-17 19:47:47,951 p=25410 u=issdm |  changed: [issdm-0]
2016-05-17 19:47:47,953 p=25410 u=issdm |  changed: [issdm-1]
2016-05-17 19:47:47,971 p=25410 u=issdm |  changed: [issdm-3]
2016-05-17 19:47:47,983 p=25410 u=issdm |  changed: [issdm-11]
2016-05-17 19:47:47,987 p=25410 u=issdm |  TASK [delete ceph containers] **************************************************
2016-05-17 19:47:48,044 p=25410 u=issdm |  TASK [decimate all containers] *************************************************
2016-05-17 19:47:48,359 p=25410 u=issdm |  changed: [issdm-0]
2016-05-17 19:47:48,370 p=25410 u=issdm |  changed: [issdm-1]
2016-05-17 19:47:48,385 p=25410 u=issdm |  changed: [issdm-3]
2016-05-17 19:47:48,392 p=25410 u=issdm |  changed: [issdm-11]
2016-05-17 19:47:48,396 p=25410 u=issdm |  TASK [delete ceph containers] **************************************************
2016-05-17 19:47:48,458 p=25410 u=issdm |  TASK [decimate all containers] *************************************************
2016-05-17 19:47:48,778 p=25410 u=issdm |  changed: [issdm-1]
2016-05-17 19:47:48,793 p=25410 u=issdm |  changed: [issdm-3]
2016-05-17 19:47:48,801 p=25410 u=issdm |  changed: [issdm-0]
2016-05-17 19:47:48,803 p=25410 u=issdm |  changed: [issdm-11]
2016-05-17 19:47:48,807 p=25410 u=issdm |  TASK [delete ceph containers] **************************************************
2016-05-17 19:47:48,861 p=25410 u=issdm |  TASK [purge ceph directories] **************************************************
2016-05-17 19:47:49,156 p=25410 u=issdm |  ok: [issdm-0] => (item=/etc/ceph/)
2016-05-17 19:47:49,158 p=25410 u=issdm |  ok: [issdm-1] => (item=/etc/ceph/)
2016-05-17 19:47:49,174 p=25410 u=issdm |  ok: [issdm-3] => (item=/etc/ceph/)
2016-05-17 19:47:49,179 p=25410 u=issdm |  ok: [issdm-11] => (item=/etc/ceph/)
2016-05-17 19:47:49,420 p=25410 u=issdm |  ok: [issdm-1] => (item=/var/lib/ceph/)
2016-05-17 19:47:49,421 p=25410 u=issdm |  ok: [issdm-0] => (item=/var/lib/ceph/)
2016-05-17 19:47:49,437 p=25410 u=issdm |  ok: [issdm-3] => (item=/var/lib/ceph/)
2016-05-17 19:47:49,457 p=25410 u=issdm |  ok: [issdm-11] => (item=/var/lib/ceph/)
2016-05-17 19:47:49,473 p=25410 u=issdm |  PLAY [osds] ********************************************************************
2016-05-17 19:47:49,486 p=25410 u=issdm |  TASK [setup] *******************************************************************
2016-05-17 19:47:52,734 p=25410 u=issdm |  ok: [issdm-1]
2016-05-17 19:47:52,742 p=25410 u=issdm |  ok: [issdm-0]
2016-05-17 19:47:52,752 p=25410 u=issdm |  ok: [issdm-11]
2016-05-17 19:47:52,757 p=25410 u=issdm |  TASK [disk zap] ****************************************************************
2016-05-17 19:47:55,506 p=25410 u=issdm |  changed: [issdm-0] => (item=/dev/sde)
2016-05-17 19:47:55,592 p=25410 u=issdm |  changed: [issdm-1] => (item=/dev/sde)
2016-05-17 19:47:55,622 p=25410 u=issdm |  changed: [issdm-11] => (item=/dev/sde)
2016-05-17 19:47:55,627 p=25410 u=issdm |  TASK [disk zap again] **********************************************************
2016-05-17 19:47:58,028 p=25410 u=issdm |  changed: [issdm-0] => (item=/dev/sde)
2016-05-17 19:47:58,100 p=25410 u=issdm |  changed: [issdm-1] => (item=/dev/sde)
2016-05-17 19:47:58,204 p=25410 u=issdm |  changed: [issdm-11] => (item=/dev/sde)
2016-05-17 19:47:58,220 p=25410 u=issdm |  PLAY [mons] ********************************************************************
2016-05-17 19:47:58,293 p=25410 u=issdm |  TASK [setup] *******************************************************************
2016-05-17 19:48:01,400 p=25410 u=issdm |  ok: [issdm-3]
2016-05-17 19:48:01,420 p=25410 u=issdm |  TASK [ceph.ceph-common : include] **********************************************
2016-05-17 19:48:01,474 p=25410 u=issdm |  skipping: [issdm-3]
2016-05-17 19:48:01,479 p=25410 u=issdm |  TASK [ceph.ceph-common : include] **********************************************
2016-05-17 19:48:01,533 p=25410 u=issdm |  skipping: [issdm-3]
2016-05-17 19:48:01,538 p=25410 u=issdm |  TASK [ceph.ceph-common : include] **********************************************
2016-05-17 19:48:01,593 p=25410 u=issdm |  skipping: [issdm-3]
2016-05-17 19:48:01,597 p=25410 u=issdm |  TASK [ceph.ceph-common : include] **********************************************
2016-05-17 19:48:01,652 p=25410 u=issdm |  skipping: [issdm-3]
2016-05-17 19:48:01,657 p=25410 u=issdm |  TASK [ceph.ceph-common : include] **********************************************
2016-05-17 19:48:01,711 p=25410 u=issdm |  skipping: [issdm-3]
2016-05-17 19:48:01,716 p=25410 u=issdm |  TASK [ceph.ceph-common : include] **********************************************
2016-05-17 19:48:01,771 p=25410 u=issdm |  skipping: [issdm-3]
2016-05-17 19:48:01,775 p=25410 u=issdm |  TASK [ceph.ceph-common : include] **********************************************
2016-05-17 19:48:01,830 p=25410 u=issdm |  skipping: [issdm-3]
2016-05-17 19:48:01,834 p=25410 u=issdm |  TASK [ceph.ceph-common : include] **********************************************
2016-05-17 19:48:01,898 p=25410 u=issdm |  skipping: [issdm-3]
2016-05-17 19:48:01,903 p=25410 u=issdm |  TASK [ceph.ceph-common : include] **********************************************
2016-05-17 19:48:01,961 p=25410 u=issdm |  skipping: [issdm-3]
2016-05-17 19:48:01,966 p=25410 u=issdm |  TASK [ceph.ceph-common : include] **********************************************
2016-05-17 19:48:02,022 p=25410 u=issdm |  skipping: [issdm-3]
2016-05-17 19:48:02,026 p=25410 u=issdm |  TASK [ceph.ceph-common : include] **********************************************
2016-05-17 19:48:02,082 p=25410 u=issdm |  skipping: [issdm-3]
2016-05-17 19:48:02,086 p=25410 u=issdm |  TASK [ceph.ceph-common : include] **********************************************
2016-05-17 19:48:02,141 p=25410 u=issdm |  skipping: [issdm-3]
2016-05-17 19:48:02,145 p=25410 u=issdm |  TASK [ceph.ceph-common : get ceph version] *************************************
2016-05-17 19:48:02,206 p=25410 u=issdm |  skipping: [issdm-3]
2016-05-17 19:48:02,212 p=25410 u=issdm |  TASK [ceph.ceph-common : set_fact] *********************************************
2016-05-17 19:48:02,266 p=25410 u=issdm |  skipping: [issdm-3]
2016-05-17 19:48:02,271 p=25410 u=issdm |  TASK [ceph.ceph-common : set_fact] *********************************************
2016-05-17 19:48:02,326 p=25410 u=issdm |  skipping: [issdm-3]
2016-05-17 19:48:02,330 p=25410 u=issdm |  TASK [ceph.ceph-common : set_fact] *********************************************
2016-05-17 19:48:02,386 p=25410 u=issdm |  skipping: [issdm-3]
2016-05-17 19:48:02,390 p=25410 u=issdm |  TASK [ceph.ceph-common : set_fact] *********************************************
2016-05-17 19:48:02,445 p=25410 u=issdm |  skipping: [issdm-3]
2016-05-17 19:48:02,450 p=25410 u=issdm |  TASK [ceph.ceph-common : set_fact] *********************************************
2016-05-17 19:48:02,505 p=25410 u=issdm |  skipping: [issdm-3]
2016-05-17 19:48:02,510 p=25410 u=issdm |  TASK [ceph.ceph-common : set_fact] *********************************************
2016-05-17 19:48:02,568 p=25410 u=issdm |  skipping: [issdm-3]
2016-05-17 19:48:02,573 p=25410 u=issdm |  TASK [ceph.ceph-common : set_fact] *********************************************
2016-05-17 19:48:02,629 p=25410 u=issdm |  skipping: [issdm-3]
2016-05-17 19:48:02,634 p=25410 u=issdm |  TASK [ceph.ceph-common : set_fact] *********************************************
2016-05-17 19:48:02,689 p=25410 u=issdm |  skipping: [issdm-3]
2016-05-17 19:48:02,694 p=25410 u=issdm |  TASK [ceph.ceph-common : set_fact] *********************************************
2016-05-17 19:48:02,749 p=25410 u=issdm |  skipping: [issdm-3]
2016-05-17 19:48:02,753 p=25410 u=issdm |  TASK [ceph.ceph-common : set_fact] *********************************************
2016-05-17 19:48:02,808 p=25410 u=issdm |  skipping: [issdm-3]
2016-05-17 19:48:02,813 p=25410 u=issdm |  TASK [ceph.ceph-common : set_fact] *********************************************
2016-05-17 19:48:02,868 p=25410 u=issdm |  skipping: [issdm-3]
2016-05-17 19:48:02,872 p=25410 u=issdm |  TASK [ceph.ceph-common : set_fact] *********************************************
2016-05-17 19:48:02,927 p=25410 u=issdm |  skipping: [issdm-3]
2016-05-17 19:48:02,932 p=25410 u=issdm |  TASK [ceph.ceph-common : set_fact] *********************************************
2016-05-17 19:48:02,986 p=25410 u=issdm |  skipping: [issdm-3]
2016-05-17 19:48:02,991 p=25410 u=issdm |  TASK [ceph.ceph-common : set_fact] *********************************************
2016-05-17 19:48:03,045 p=25410 u=issdm |  skipping: [issdm-3]
2016-05-17 19:48:03,050 p=25410 u=issdm |  TASK [ceph.ceph-common : check for a ceph socket] ******************************
2016-05-17 19:48:03,110 p=25410 u=issdm |  skipping: [issdm-3]
2016-05-17 19:48:03,115 p=25410 u=issdm |  TASK [ceph.ceph-common : check for a rados gateway socket] *********************
2016-05-17 19:48:03,176 p=25410 u=issdm |  skipping: [issdm-3]
2016-05-17 19:48:03,183 p=25410 u=issdm |  TASK [ceph.ceph-common : create a local fetch directory if it does not exist] **
2016-05-17 19:48:03,237 p=25410 u=issdm |  skipping: [issdm-3]
2016-05-17 19:48:03,244 p=25410 u=issdm |  TASK [ceph.ceph-common : generate cluster uuid] ********************************
2016-05-17 19:48:03,304 p=25410 u=issdm |  skipping: [issdm-3]
2016-05-17 19:48:03,310 p=25410 u=issdm |  TASK [ceph.ceph-common : read cluster uuid if it already exists] ***************
2016-05-17 19:48:03,371 p=25410 u=issdm |  skipping: [issdm-3]
2016-05-17 19:48:03,375 p=25410 u=issdm |  TASK [ceph.ceph-common : create ceph conf directory] ***************************
2016-05-17 19:48:03,430 p=25410 u=issdm |  skipping: [issdm-3]
2016-05-17 19:48:03,437 p=25410 u=issdm |  TASK [ceph.ceph-common : generate ceph configuration file] *********************
2016-05-17 19:48:03,493 p=25410 u=issdm |  skipping: [issdm-3]
2016-05-17 19:48:03,498 p=25410 u=issdm |  TASK [ceph.ceph-common : create rbd client directory] **************************
2016-05-17 19:48:03,610 p=25410 u=issdm |  skipping: [issdm-3] => (item=/var/run/ceph) 
2016-05-17 19:48:03,669 p=25410 u=issdm |  skipping: [issdm-3] => (item=/var/log/ceph) 
2016-05-17 19:48:03,687 p=25410 u=issdm |  TASK [ceph.ceph-common : configure cluster name] *******************************
2016-05-17 19:48:03,742 p=25410 u=issdm |  skipping: [issdm-3]
2016-05-17 19:48:03,747 p=25410 u=issdm |  TASK [ceph.ceph-common : configure cluster name] *******************************
2016-05-17 19:48:03,805 p=25410 u=issdm |  skipping: [issdm-3]
2016-05-17 19:48:03,809 p=25410 u=issdm |  TASK [ceph-mon : include] ******************************************************
2016-05-17 19:48:03,938 p=25410 u=issdm |  skipping: [issdm-3]
2016-05-17 19:48:03,942 p=25410 u=issdm |  TASK [ceph-mon : include] ******************************************************
2016-05-17 19:48:03,997 p=25410 u=issdm |  skipping: [issdm-3]
2016-05-17 19:48:04,002 p=25410 u=issdm |  TASK [ceph-mon : include] ******************************************************
2016-05-17 19:48:04,056 p=25410 u=issdm |  skipping: [issdm-3]
2016-05-17 19:48:04,061 p=25410 u=issdm |  TASK [ceph-mon : include] ******************************************************
2016-05-17 19:48:04,117 p=25410 u=issdm |  skipping: [issdm-3]
2016-05-17 19:48:04,122 p=25410 u=issdm |  TASK [ceph-mon : include] ******************************************************
2016-05-17 19:48:04,176 p=25410 u=issdm |  skipping: [issdm-3]
2016-05-17 19:48:04,181 p=25410 u=issdm |  TASK [ceph-mon : include] ******************************************************
2016-05-17 19:48:04,320 p=25410 u=issdm |  included: /home/issdm/zlog-popper/roles/ceph/roles/ceph-mon/tasks/./docker/main.yml for issdm-3
2016-05-17 19:48:04,340 p=25410 u=issdm |  TASK [ceph-mon : check if a cluster is already running] ************************
2016-05-17 19:48:04,703 p=25410 u=issdm |  ok: [issdm-3]
2016-05-17 19:48:04,709 p=25410 u=issdm |  TASK [ceph-mon : check if it is Atomic host] ***********************************
2016-05-17 19:48:05,032 p=25410 u=issdm |  ok: [issdm-3]
2016-05-17 19:48:05,038 p=25410 u=issdm |  TASK [ceph-mon : set fact for using Atomic host] *******************************
2016-05-17 19:48:05,152 p=25410 u=issdm |  ok: [issdm-3]
2016-05-17 19:48:05,157 p=25410 u=issdm |  TASK [ceph-mon : include] ******************************************************
2016-05-17 19:48:05,314 p=25410 u=issdm |  included: /home/issdm/zlog-popper/roles/ceph/roles/ceph-mon/tasks/docker/checks.yml for issdm-3
2016-05-17 19:48:05,373 p=25410 u=issdm |  TASK [ceph-mon : set config and keys paths] ************************************
2016-05-17 19:48:05,562 p=25410 u=issdm |  ok: [issdm-3]
2016-05-17 19:48:05,568 p=25410 u=issdm |  TASK [ceph-mon : stat for ceph config and keys] ********************************
2016-05-17 19:48:06,050 p=25410 u=issdm |  ok: [issdm-3] => (item=/etc/ceph/ceph.client.admin.keyring)
2016-05-17 19:48:06,413 p=25410 u=issdm |  ok: [issdm-3] => (item=/etc/ceph/ceph.conf)
2016-05-17 19:48:06,783 p=25410 u=issdm |  ok: [issdm-3] => (item=/etc/ceph/monmap)
2016-05-17 19:48:07,162 p=25410 u=issdm |  ok: [issdm-3] => (item=/etc/ceph/ceph.mon.keyring)
2016-05-17 19:48:07,529 p=25410 u=issdm |  ok: [issdm-3] => (item=/var/lib/ceph/bootstrap-osd/ceph.keyring)
2016-05-17 19:48:07,905 p=25410 u=issdm |  ok: [issdm-3] => (item=/var/lib/ceph/bootstrap-rgw/ceph.keyring)
2016-05-17 19:48:08,265 p=25410 u=issdm |  ok: [issdm-3] => (item=/var/lib/ceph/bootstrap-mds/ceph.keyring)
2016-05-17 19:48:08,337 p=25410 u=issdm |  TASK [ceph-mon : fail if we find existing cluster files] ***********************
2016-05-17 19:48:08,585 p=25410 u=issdm |  skipping: [issdm-3] => (item=[u'/etc/ceph/ceph.client.admin.keyring', {u'stat': {u'exists': False}, '_ansible_item_result': True, '_ansible_no_log': False, 'failed': False, u'changed': False, 'item': u'/etc/ceph/ceph.client.admin.keyring', 'invocation': {'module_name': u'stat', u'module_args': {u'checksum_algorithm': u'sha1', u'mime': False, u'get_checksum': True, u'path': u'/etc/ceph/ceph.client.admin.keyring', u'follow': False, u'get_md5': True}}, 'failed_when_result': False}]) 
2016-05-17 19:48:08,721 p=25410 u=issdm |  skipping: [issdm-3] => (item=[u'/etc/ceph/ceph.conf', {u'stat': {u'exists': False}, '_ansible_item_result': True, '_ansible_no_log': False, 'failed': False, u'changed': False, 'item': u'/etc/ceph/ceph.conf', 'invocation': {'module_name': u'stat', u'module_args': {u'checksum_algorithm': u'sha1', u'mime': False, u'get_checksum': True, u'path': u'/etc/ceph/ceph.conf', u'follow': False, u'get_md5': True}}, 'failed_when_result': False}]) 
2016-05-17 19:48:08,854 p=25410 u=issdm |  skipping: [issdm-3] => (item=[u'/etc/ceph/monmap', {u'stat': {u'exists': False}, '_ansible_item_result': True, '_ansible_no_log': False, 'failed': False, u'changed': False, 'item': u'/etc/ceph/monmap', 'invocation': {'module_name': u'stat', u'module_args': {u'checksum_algorithm': u'sha1', u'mime': False, u'get_checksum': True, u'path': u'/etc/ceph/monmap', u'follow': False, u'get_md5': True}}, 'failed_when_result': False}]) 
2016-05-17 19:48:08,992 p=25410 u=issdm |  skipping: [issdm-3] => (item=[u'/etc/ceph/ceph.mon.keyring', {u'stat': {u'exists': False}, '_ansible_item_result': True, '_ansible_no_log': False, 'failed': False, u'changed': False, 'item': u'/etc/ceph/ceph.mon.keyring', 'invocation': {'module_name': u'stat', u'module_args': {u'checksum_algorithm': u'sha1', u'mime': False, u'get_checksum': True, u'path': u'/etc/ceph/ceph.mon.keyring', u'follow': False, u'get_md5': True}}, 'failed_when_result': False}]) 
2016-05-17 19:48:09,134 p=25410 u=issdm |  skipping: [issdm-3] => (item=[u'/var/lib/ceph/bootstrap-osd/ceph.keyring', {u'stat': {u'exists': False}, '_ansible_item_result': True, '_ansible_no_log': False, 'failed': False, u'changed': False, 'item': u'/var/lib/ceph/bootstrap-osd/ceph.keyring', 'invocation': {'module_name': u'stat', u'module_args': {u'checksum_algorithm': u'sha1', u'mime': False, u'get_checksum': True, u'path': u'/var/lib/ceph/bootstrap-osd/ceph.keyring', u'follow': False, u'get_md5': True}}, 'failed_when_result': False}]) 
2016-05-17 19:48:09,272 p=25410 u=issdm |  skipping: [issdm-3] => (item=[u'/var/lib/ceph/bootstrap-rgw/ceph.keyring', {u'stat': {u'exists': False}, '_ansible_item_result': True, '_ansible_no_log': False, 'failed': False, u'changed': False, 'item': u'/var/lib/ceph/bootstrap-rgw/ceph.keyring', 'invocation': {'module_name': u'stat', u'module_args': {u'checksum_algorithm': u'sha1', u'mime': False, u'get_checksum': True, u'path': u'/var/lib/ceph/bootstrap-rgw/ceph.keyring', u'follow': False, u'get_md5': True}}, 'failed_when_result': False}]) 
2016-05-17 19:48:09,404 p=25410 u=issdm |  skipping: [issdm-3] => (item=[u'/var/lib/ceph/bootstrap-mds/ceph.keyring', {u'stat': {u'exists': False}, '_ansible_item_result': True, '_ansible_no_log': False, 'failed': False, u'changed': False, 'item': u'/var/lib/ceph/bootstrap-mds/ceph.keyring', 'invocation': {'module_name': u'stat', u'module_args': {u'checksum_algorithm': u'sha1', u'mime': False, u'get_checksum': True, u'path': u'/var/lib/ceph/bootstrap-mds/ceph.keyring', u'follow': False, u'get_md5': True}}, 'failed_when_result': False}]) 
2016-05-17 19:48:09,453 p=25410 u=issdm |  TASK [ceph-mon : include] ******************************************************
2016-05-17 19:48:09,642 p=25410 u=issdm |  included: /home/issdm/zlog-popper/roles/ceph/roles/ceph-mon/tasks/docker/pre_requisite.yml for issdm-3
2016-05-17 19:48:09,723 p=25410 u=issdm |  TASK [ceph-mon : include] ******************************************************
2016-05-17 19:48:09,870 p=25410 u=issdm |  included: /home/issdm/zlog-popper/roles/ceph/roles/ceph-mon/tasks/docker/create_configs.yml for issdm-3
2016-05-17 19:48:09,946 p=25410 u=issdm |  TASK [ceph-mon : ensure conf dirs exist] ***************************************
2016-05-17 19:48:10,423 p=25410 u=issdm |  changed: [issdm-3] => (item=/etc/ceph)
2016-05-17 19:48:10,797 p=25410 u=issdm |  changed: [issdm-3] => (item=/var/lib/ceph/)
2016-05-17 19:48:11,171 p=25410 u=issdm |  changed: [issdm-3] => (item=/var/lib/ceph/bootstrap-osd)
2016-05-17 19:48:11,539 p=25410 u=issdm |  changed: [issdm-3] => (item=/var/lib/ceph/bootstrap-rgw)
2016-05-17 19:48:11,909 p=25410 u=issdm |  changed: [issdm-3] => (item=/var/lib/ceph/bootstrap-mds)
2016-05-17 19:48:11,959 p=25410 u=issdm |  TASK [ceph-mon : generate ceph configuration file] *****************************
2016-05-17 19:48:12,559 p=25410 u=issdm |  changed: [issdm-3]
2016-05-17 19:48:12,565 p=25410 u=issdm |  TASK [ceph-mon : include] ******************************************************
2016-05-17 19:48:12,719 p=25410 u=issdm |  included: /home/issdm/zlog-popper/roles/ceph/roles/ceph-mon/tasks/docker/fetch_configs.yml for issdm-3
2016-05-17 19:48:12,819 p=25410 u=issdm |  TASK [ceph-mon : set config and keys paths] ************************************
2016-05-17 19:48:13,006 p=25410 u=issdm |  ok: [issdm-3]
2016-05-17 19:48:13,019 p=25410 u=issdm |  TASK [ceph-mon : stat for ceph config and keys] ********************************
2016-05-17 19:48:13,399 p=25410 u=issdm |  ok: [issdm-3 -> localhost] => (item=/etc/ceph/ceph.conf)
2016-05-17 19:48:13,667 p=25410 u=issdm |  ok: [issdm-3 -> localhost] => (item=/etc/ceph/ceph.client.admin.keyring)
2016-05-17 19:48:13,933 p=25410 u=issdm |  ok: [issdm-3 -> localhost] => (item=/etc/ceph/monmap)
